发   161 202 203 204 205 206 207 208 209 235 288 841 942 1307 1308 1309 1310 2509 2575 2576 2577 2578 2579 2580 2581 2582 2599 2987 3650 3748 3749 3750 3751 3752 3753 4356 4433 5008 5073 5074 5092 5366 5554 5583 6059 6121 6189 6379 6380 6381 6382 6383 6384 6385 6386 6387 6388 6389 6390 6391 6505 6924 6955 7722 8406 9074 9075 9076 9077 9078 9079 9080 9081 9082 9083 9424 9445 9486 9959 10044 10614 10741 10742 10743 10744 10745 10746 10747 10809 11243 11706 12287 12706 12707 12708 12709 12710 12711 12712 13089 13571 13993 13994 13995 13996 14034 14137 14630 15065 15166 15167 15168 15169 15170 15473 15977 16954 16955 17052 17053 17054 17055 17056 17057 17058 17059 17060 17349 17663 17808 18623 18624 18625 19313 19696 19762 19763 19764 19765 19766 20539 20584 20596 20726 20752 20795 20796 21352 21389 21390 21391 21392 21781 22175 22333 22334 22335 22336 22337 22338 23055 23678 24057 24071 24141 24142 24143 24144 24145 24146 24147 24148 24200 24517 24877 25058 25319 25617 25743 25890 25891 25892 25893 25894 25895 25896 26435 26468 26493 26617 26896 27022 27439 27666 27667 27668 27810 28217 28305 28306 28307 28308 28812 28939 28976 28977 28978 28979 28980 28981 
叔   210 6392 17061 
取   211 212 213 869 1311 1312 1313 1324 1691 2583 2584 3173 3184 3299 3479 3754 3755 4173 4377 4815 4832 6137 6393 6394 6395 6396 6397 6398 7599 9084 9085 9086 9469 10162 10310 10748 10749 10750 11566 11569 11675 12005 12257 12713 12714 12715 12716 12717 13997 14540 15171 15172 15191 16288 16468 16491 16682 16757 17086 18307 19767 20797 20836 21393 21403 21404 22339 22340 22791 23297 23659 23897 24149 24150 25897 25898 25899 25900 25901 25917 26197 26296 26545 26656 26758 26870 27102 27369 27682 27896 28309 28899 28982 28983 
受   214 215 443 610 1569 1657 1680 2585 2788 2824 3379 3598 3756 3757 3758 4113 4159 4407 4875 5075 5214 7191 9087 9088 9089 9446 9505 9974 10427 10751 10752 10753 10877 11206 11236 11305 12489 12718 14046 14194 14772 14894 15018 15173 15174 15564 16295 17062 17063 17064 17065 17066 17458 17459 17649 18386 18626 18853 18903 19768 20021 20039 20798 20923 21892 22054 22341 22795 22816 23991 24151 24522 24558 24559 24789 25618 25902 25903 26392 26457 27793 28138 28310 28984 29156 29157 
变   216 217 273 335 456 486 1314 1696 2586 2984 3380 3759 4372 4878 5267 6260 6399 6400 6401 6402 6403 6404 6405 6406 6407 6408 6736 7642 7681 7944 8097 8203 8339 8505 9090 9613 10754 10755 10756 10757 10758 11332 11638 13070 13998 13999 14000 14545 15175 15176 15177 15178 15179 15180 15181 15666 17067 17068 17069 17070 17071 17547 18627 18628 18629 18630 18717 19058 19339 20950 21059 21394 21987 22336 22342 22343 22616 23589 24152 24153 24154 24155 25385 25489 25859 25904 25905 25906 27094 27341 27669 27670 28311 28312 28313 28362 28365 28505 28985 28986 28987 28988 28989 
叙   1315 1316 2240 3760 3761 3762 9091 9092 9093 9094 10759 10760 12719 15182 15183 17072 19769 22111 25907 27469 27671 
叛   1299 2568 3763 25213 25908 
叟   3472 
叠   18631 18632 20563 28773 
口   1024 1317 3458 3764 5578 6215 6409 12720 12754 12834 12957 13825 14001 14519 16145 19610 19770 20143 23127 24156 25752 27746 27859 28990 
古   218 219 1318 1319 1320 1321 3370 3371 3765 3766 3767 3768 3769 3770 3771 3772 4487 4805 5753 5875 6351 6352 6410 6411 6412 6413 6414 6415 6416 6417 6418 6419 6420 6421 6422 6423 6424 6425 6426 6427 6428 6429 6430 6431 6432 6635 6636 7142 7268 7291 7545 8094 8135 8199 8306 8345 8438 8589 8683 9095 9096 9097 9098 9099 9100 9101 9102 9196 10761 10762 10763 10764 10765 11373 11937 12210 12392 12721 12722 12723 12724 12845 13508 13509 13510 13567 13673 13674 14002 14261 15184 15185 15186 15187 15188 17073 17074 18633 18634 19771 19772 19773 20799 20800 20801 22344 22345 22346 22347 22348 22349 22350 24115 24157 24158 24159 24160 24161 24162 25023 25357 25860 25861 25909 25910 25911 25912 25913 25929 26351 27123 27672 28314 
句   2301 3344 4797 10244 14717 16607 19424 19450 19507 19774 19823 20069 20464 20473 20582 20593 20630 21170 23311 23606 23751 24055 25320 27027 28159 
另   3773 6433 10766 10767 
叩   10768 15189 17075 18635 
只   220 1322 1323 2587 2588 3774 5076 5730 6434 6435 6436 8651 10769 10770 12368 12725 14718 14910 15190 17076 18636 20802 21395 21834 24163 24164 25914 27673 28991 
叫   10798 12726 21893 27674 
召   9810 15565 22351 24165 27676 
可   221 222 927 965 966 1257 1324 1325 1326 1327 2326 2327 2589 2752 3381 3651 3775 3776 3777 4017 4930 5077 5078 5079 5080 5081 5150 5681 5682 5683 6437 6438 6439 6440 6441 6442 6443 6444 7084 8695 8696 9103 9104 9279 9553 10159 10277 10278 10771 10772 10773 10774 10775 10776 10777 10778 10779 10780 10781 10992 11141 11384 11758 11772 12077 12403 12404 12727 12728 12729 12730 14003 14004 14005 14006 14773 14774 15191 15192 15193 15194 15406 15713 16522 16543 16657 16658 16659 17077 17078 17079 17080 17277 17591 17603 18155 18942 19479 19775 19776 19777 20645 20803 21258 21396 21463 21498 21894 21895 21896 22339 22352 22353 22354 22355 22356 22357 22880 22903 22904 23798 23799 23911 24166 24167 24168 24169 24170 24171 24172 24173 24222 24628 25096 25386 25915 25916 25917 25918 25919 25920 27675 28117 28315 28316 28717 28842 28992 28993 29072 29358 
台   194 653 3778 4661 5756 6445 8160 9124 15216 16514 18062 18449 19080 21088 24866 24872 25032 25542 25703 25921 26713 26932 28994 29379 
史   193 194 223 468 1282 1283 1284 1321 1328 1329 1330 1331 1332 1333 2119 2560 2848 3176 3425 3575 3583 3729 3730 3767 3779 3780 3781 3782 3783 3784 3785 3786 3787 3788 3962 4195 4299 4340 4685 5066 5082 5758 6252 6337 6338 6339 6340 6341 6342 6343 6344 6381 6446 6447 6448 6449 6450 6451 6452 6541 6753 6995 7224 7258 7269 7279 7400 8031 8187 8285 8413 8431 9060 9105 9106 9107 9402 9992 10710 10711 10712 10713 10714 10715 10716 10782 10783 10784 10785 10786 10787 11158 11337 11355 11359 11456 11815 11930 11986 12685 12686 12708 12731 12732 12733 13553 13983 14007 14253 15137 15138 15195 15196 15688 16207 16271 17026 17027 17028 17081 17082 17083 17084 17085 17935 18037 18070 18609 18610 18637 19219 19778 20759 20784 21381 21397 22314 22315 22358 23434 24127 24174 24607 25875 26516 27083 27258 28966 
右   1513 3988 6453 6881 6882 6883 10788 14109 15197 15198 15199 17298 22614 26225 26267 
叶   2590 3423 4291 5672 6235 7473 12734 12767 13178 13181 16719 18638 23441 25922 25923 26695 
号   169 477 542 1229 1720 1791 2517 2850 2903 3087 3088 3089 3659 3764 4201 4284 4561 5042 5094 5277 5318 5423 6210 6218 7271 7421 7954 9021 9546 9612 9880 10629 11364 11477 11846 11847 12625 12863 13084 13150 13444 13958 14257 14295 14469 15078 15691 15809 16969 17571 17673 17968 18517 18570 18930 18941 18988 19621 19707 19779 20096 20145 20383 20758 20964 21013 21318 21362 21544 21573 22255 22871 22974 23988 24069 24610 24682 25818 26523 26641 27634 27676 27677 27678 27834 27861 28253 28511 28550 28944 29179 29215 
司   1334 2479 3789 6454 9108 9109 10568 13426 15200 15201 20804 20805 25924 28995 
叹   4840 5083 5215 7089 7505 9139 15566 20044 22359 25925 25960 28330 
吁   10789 22394 
吃   1089 1335 12735 19780 22360 23800 24175 24176 
各   224 225 1336 2591 3790 3791 3792 6455 6456 6457 6458 6459 6460 6461 6462 6463 6464 7516 7518 9110 9111 9112 9113 9114 12416 12736 12737 14008 15202 17086 19411 19781 19782 19783 21398 21399 21400 22361 24177 24178 24179 24180 26857 28995 
合   30 226 227 228 669 716 720 731 766 985 1337 1338 1339 1340 1988 2006 2232 2592 2593 2594 2595 2596 2629 2843 2844 2887 3111 3126 3266 3312 3793 3894 4099 4496 4504 4539 4562 4563 5424 5443 5455 5704 5961 6204 6216 6295 6465 6466 6467 6468 6469 6470 6471 6472 6473 6474 6475 6511 6637 6638 7252 8016 8038 8062 8063 8107 8108 8204 9022 9115 9212 9223 9280 9812 9881 10161 10279 10609 10790 10791 10792 10793 10812 11351 11876 11912 11913 11944 12016 12226 12486 12798 13384 13481 13584 14009 14010 14025 14437 14439 14470 14487 14495 14640 14653 14775 15203 15221 15273 15326 16233 16236 16302 17087 17088 17089 17090 17091 17092 17109 17898 18023 18043 18305 18709 19226 19318 19573 19668 20372 21115 21401 21672 21697 22362 22363 22364 23349 23452 24181 24182 24183 24184 24956 24989 25191 25209 25648 25789 25815 25926 25927 25928 25932 26067 26369 27068 27195 27355 27679 27714 27913 27945 27975 28008 28317 28318 28601 28619 28634 28635 28663 28675 28683 28758 28768 28996 29305 29333 29356 29357 
吉   3794 3795 3863 5084 9184 11476 12552 17093 17356 22365 
吊   25929 
同   31 229 967 975 1168 1341 1342 1343 1344 1945 2033 2115 2267 2328 2480 2597 2722 3220 3382 3383 3609 3796 3797 3798 3799 3800 3801 3802 3923 4016 4571 4810 4863 4931 4932 5085 5123 5461 5684 5696 5815 5865 6112 6113 6318 6455 6476 6477 6478 6479 6480 6481 6482 6483 6484 6618 6667 6668 6761 6972 7589 7970 8255 8372 8697 8705 8709 8826 8960 8971 9110 9116 9117 9118 9119 9120 9334 9811 10259 10280 10281 10483 10569 10692 10794 10795 10796 10797 11231 11551 11852 12199 12405 12738 12739 12740 12741 12858 13828 13837 14011 14776 14799 15204 15205 15206 15264 15579 15948 16079 16163 16348 16444 16543 16660 17094 17095 17096 17097 17098 17897 18156 18372 18424 18639 19334 19486 19784 19785 19786 19787 19788 20646 20738 20806 21259 21402 21487 21897 22366 22367 22368 22369 22370 22371 22372 23229 23801 24015 24185 24186 24187 24188 24189 24336 24898 24959 25097 25387 25930 25931 25932 27680 28118 28119 28226 28319 28320 28321 28631 28843 28920 28997 28998 28999 29407 
名   230 231 232 254 469 763 1258 1345 1346 1347 1348 1366 1390 1404 1405 1654 2297 2426 2616 2896 3693 3803 3804 3850 5135 5611 5781 6485 6486 6487 6599 9121 9122 10000 10344 10497 10798 10862 11222 12012 12742 12743 12792 13568 14012 14013 14430 15207 15208 15209 15210 15265 16282 16293 16997 17094 17099 17129 17658 17980 18092 18675 18942 19260 19415 19542 19779 19832 20819 21348 21419 22280 22373 22446 23445 23859 23940 24190 24191 24249 24922 25057 25933 25934 25935 25936 25937 27182 27492 27695 28345 29019 
后   67 98 233 234 578 1025 1040 1093 1179 1349 1350 1351 1352 2034 2043 3080 3144 3592 3618 3805 3806 3807 3808 3809 3810 4055 4632 4858 4968 5010 5086 5087 5465 5816 5921 5943 6062 6488 6489 6490 6491 6492 6493 6494 6495 6496 6498 7095 7391 7609 7693 8198 8880 9123 9124 9125 9594 9680 9950 10379 10466 10799 10800 10801 10802 10803 10804 10805 11446 11939 11956 12009 12458 12523 12744 12745 12746 12747 12748 12749 12750 13858 13879 14014 14015 14016 14017 14331 15211 15212 15213 15785 16465 16720 16810 17100 17101 17102 17103 17104 17650 17881 18640 18641 18642 18643 19085 19718 19789 19790 19791 19947 20133 20390 20396 20742 21285 21304 21567 21808 21988 22029 22374 22375 22376 22377 22378 22379 22380 22673 22792 23041 23406 23442 23876 23945 24192 24193 24194 24889 25262 25490 25619 25753 25938 25939 25940 27095 27410 27533 27571 27681 27854 28155 28184 28221 28322 28323 28343 28539 28686 28900 
吏   6786 19901 
吐   25943 
向   134 445 573 819 1141 1311 1353 1660 2163 2170 2179 2462 2583 2686 2784 2852 3252 3578 3874 4593 4771 4969 5051 5170 5240 5250 5531 5534 5754 6029 6125 6143 6190 6395 6497 6498 6499 6500 6501 6835 7813 8355 8356 8581 8940 9085 9347 9397 10092 10105 10535 10806 10807 11098 11195 11308 11376 12143 12157 12219 12228 14018 14045 14217 14599 14636 14998 15161 15214 15215 15474 15701 15702 15960 16409 16883 17105 17130 17398 18120 18228 18522 18523 18896 18906 19059 19326 19335 19404 19792 20720 20721 20807 20908 21510 22381 22650 23569 23637 23995 24150 24195 24430 24545 24560 24619 25167 25180 25656 25700 25886 26440 26460 27009 27322 27342 27837 28211 28302 28324 28515 28567 28666 28733 28913 28983 29000 29281 
吕   3810 9126 12751 12752 18644 
吗   674 23378 24920 
君   1047 1048 1354 1355 1356 3345 3492 3574 3811 3812 3813 3839 6502 9127 9128 9145 12907 19793 20135 22382 25718 25941 25942 26118 
吝   16661 22383 
吞   25943 26734 
吟   7122 9452 14019 22384 27684 
吠   5378 
否   512 1357 1755 2598 2876 4248 4644 4657 5088 5297 6089 6503 6504 7360 8119 9129 9582 10277 11384 11960 15757 17106 17107 17624 20808 21558 21710 22385 22939 24196 24652 25944 26595 29201 
吧   15216 16490 27947 
含   1358 3186 3814 3815 4859 5089 5090 6290 9050 9130 10808 12664 13738 14544 15108 15217 15963 16523 16575 16926 17005 17108 18050 19263 19794 19795 19796 20778 23687 24031 24197 24198 25775 25945 25946 25947 26259 28285 28325 
听   5091 15218 21403 21442 24199 28326 28327 29001 
启   235 236 2599 5092 5093 6505 6506 6507 6508 7017 9131 10809 10810 14020 14021 15219 15220 18645 22386 24200 24201 24202 29002 29238 
吴   1359 1360 6509 9132 12753 14022 18646 18647 22387 25948 
吵   24203 
吸   1361 6510 10811 12757 14023 14024 18648 21404 22388 24204 25949 27682 
吹   9133 21235 23718 25950 29003 
吻   6511 9812 10812 14025 14437 15221 17109 17898 
吼   27780 
吾   19684 20353 23357 23705 25933 25951 26960 27476 
呀   15349 
呆   1362 20291 26376 
呈   237 238 1363 2003 4035 8013 10813 11886 15222 18649 18650 19972 22389 22390 
告   239 433 1251 3944 6512 6513 10814 12072 14026 15223 18538 18773 18774 20809 25952 26159 
呐   27683 
呕   23941 
员   4 928 2797 6377 13023 18858 18914 20775 21466 24801 
呢   72 1000 4485 5485 23215 
周   1364 1365 3816 4711 5722 6514 6515 6516 8901 9134 9135 9136 9150 9681 10022 12754 12755 13886 14022 14027 15224 15243 15944 16828 18651 19797 21405 21406 21407 21408 22391 22392 22393 23752 24205 24206 24744 25953 25954 25955 25956 
味   198 240 410 908 2302 2785 3253 4109 4879 5208 5535 5984 7100 8678 10577 10815 11196 11197 11198 11943 13015 13641 14019 14189 14866 15225 15557 15558 16197 16232 16576 16577 17263 17452 18041 18239 18472 18843 18844 18845 19413 19425 19527 19673 19802 20031 20470 20605 21183 21835 22747 22748 23385 23753 23964 24156 24212 24799 25168 25169 26384 26625 28907 28990 29433 
呻   27684 
呼   408 4491 5094 12756 12757 12758 15226 19718 20398 22394 25949 27685 28328 
命   303 475 898 1366 1367 1368 1918 2452 3029 3030 3817 5884 6000 6073 6338 6517 6819 7797 7798 7799 8583 8584 8772 9213 9411 9783 10205 10816 11707 11708 12759 13335 13336 14028 14976 15227 15228 15353 16032 17110 17846 18053 18061 18510 19139 19604 19798 20274 20507 20517 20577 21042 21220 22341 22395 22396 22724 23190 23981 24856 24857 25282 25957 26164 26897 27720 28070 28071 28072 29292 29293 29294 29489 29490 
咀   19799 24207 
和   1341 1369 2572 3505 3818 6421 6422 6518 6519 6520 6521 6522 7063 7338 7451 7684 8324 8528 9137 9138 9377 10085 10393 10817 10818 11170 12496 13805 14029 15229 15853 17111 17715 17883 18206 18758 18791 19800 20432 20731 21818 22397 22398 22399 22625 22846 24208 24209 24210 24211 25958 25959 26240 26677 27686 27865 28205 28329 28369 28397 28725 
咎   22106 
咏   9139 9191 9669 19787 22245 22851 28330 
咒   19799 
哀   760 3830 8189 17443 18832 19801 20422 22400 22401 25960 25974 27687 
品   121 240 241 320 467 707 738 1123 1370 1371 1372 2403 2449 2600 3538 3562 4194 5476 5477 5993 6523 6545 8286 8920 9140 10003 10498 10763 11358 11654 11892 11929 11985 11987 12542 12926 13350 13554 13746 13897 14968 15088 15133 15186 15230 15231 15291 15414 15663 15690 16197 16270 16272 16855 17567 18068 18470 18487 18506 18507 18656 18657 18658 19251 19626 19802 20675 20708 20810 20811 20960 20966 21144 21409 21410 22059 22139 22402 23420 23912 23974 23986 24159 24212 24213 24372 24454 24606 24612 24782 24845 24968 25569 25675 25961 25962 26188 26189 26514 27592 28074 28196 28662 28909 29004 29005 29182 29384 29385 
哂   1373 
哈   5095 6524 6525 6900 9141 10819 10820 15232 16287 17112 17113 
哉   1278 1610 26346 
响   384 665 1566 2601 2745 3050 3455 4053 4054 5181 5593 5594 7007 7008 8336 9369 10207 10734 11123 12979 15498 17382 18807 19992 20896 20897 21052 21492 22670 23116 24232 24451 25566 26303 27662 28169 28437 28796 28797 29110 
哗   17117 27408 
哥   740 6526 7558 8172 9686 15233 15234 
哨   25046 
哲   242 243 1747 2602 2848 3819 5653 5908 6527 6528 6529 6530 6531 8148 8228 8858 9142 9143 9144 9963 10025 10821 12760 14030 14031 14032 15235 17114 18652 19803 20812 22403 22404 22405 22406 22407 22408 23408 23464 24214 25588 25589 25963 25964 25965 27396 29006 
哺   3820 6532 10822 
哼   24215 
唇   15160 24216 
唐   3821 3822 3823 3824 5096 6082 6533 6534 6535 6536 7365 9145 10186 19259 19804 19805 19806 19807 19808 20589 20591 22409 23219 25966 25967 25968 25969 27491 
唤   22410 24165 24217 
售   1165 21795 21796 21797 
唯   1374 2603 3384 3825 6339 6537 6538 6539 6540 6541 6542 6543 6544 6810 8397 8398 9146 9147 10712 10823 10824 10825 10826 15236 15237 17115 21411 22411 22412 24218 25970 29007 
唱   8262 9148 9670 12761 13208 20813 24219 24723 25861 25971 27523 27679 27688 27714 27747 27767 27871 27917 27929 28082 28095 28613 
商   2604 3826 5097 6545 6546 8461 9149 9150 12762 17116 18653 18654 18655 18656 18657 18658 19809 21353 23893 24220 24221 26024 
啦   5053 
啪   5053 
啸   2245 
啻   13829 19480 
啼   5601 
啾   22240 
喀   4852 10183 
喃   1375 
善   457 1464 3520 3619 3827 3828 3829 3924 6499 6519 6547 6548 6549 6774 7866 9151 9301 10967 14033 17912 18723 20649 20814 21098 22413 23249 24577 25754 25972 25973 26048 26871 27079 27689 29000 
喊   27683 
喜   244 968 1376 2184 2605 3830 3831 5077 6550 6551 6552 6553 6554 7080 14428 15238 18659 19667 22414 22483 23161 24168 24222 24223 24224 25974 25975 25976 26093 27690 28568 
喝   19982 22873 24225 24226 
喟   15567 22415 25977 26393 
喧   3832 15239 17117 
喷   14034 28331 
喻   2340 3396 10307 10827 14805 18352 19724 19810 19914 20076 20217 23688 
嗅   15240 
嗜   6555 19811 22416 
嗣   4556 
嘉   7581 22417 
嘲   9152 10828 15241 19812 20815 
嘴   19813 28332 
器   6275 6556 6557 7877 8750 8799 9362 9678 11403 12467 12763 12764 12765 12969 13093 13108 13152 13216 13341 13396 13476 13732 13782 14867 15242 15303 20466 24227 24693 24736 26718 28060 28333 
噱   18660 
噶   7283 
嚼   19873 24207 
囊   1760 1761 
四   78 245 700 1180 1377 1378 3362 3363 3713 3833 5868 5869 6558 6559 6560 6561 6918 7967 9153 9154 10266 10829 11851 12766 12767 12768 12769 12770 15243 16161 17118 19426 19427 19464 19548 19557 19708 19805 19814 19815 19816 19817 19818 19819 19820 19821 19822 19823 19824 19825 20362 20781 22418 22419 22420 22421 22422 22423 22424 22425 22426 22427 22428 23322 24113 24228 24229 24230 25978 25979 25980 25981 27578 28334 28335 28336 28657 28658 29363 
回   246 2606 2607 3834 3835 3836 3837 4566 5098 6562 6563 6564 6565 7461 7602 8230 9155 9156 10830 10831 10832 10833 12771 12772 14035 14036 15244 15245 15246 17119 17120 17121 17550 18661 18662 18663 18664 19797 19826 20528 21836 22429 22430 22431 23591 23715 24231 24232 24233 24234 25195 25982 26936 27360 27691 28337 28338 29008 29009 
因   1291 1379 1380 1381 1382 1383 2540 2608 2609 2621 3243 3539 3736 3838 3858 4249 5061 5067 5070 5099 5298 6144 6355 6364 6566 6567 6568 6569 6617 6643 6891 7526 7724 7997 8479 8773 9046 9062 9157 10558 10720 10834 10835 10878 11421 12659 12773 13120 13987 14037 14200 14317 14845 15145 15247 15629 15758 16287 17035 17122 17625 18665 18963 19748 19827 20816 21398 21412 21559 22319 22432 22433 22434 22940 23020 23342 24131 24653 25727 25983 25984 25985 26687 28339 28883 28969 29010 29011 29202 
团   1761 2264 3121 6570 7897 13741 17939 24087 24235 
园   247 311 3098 6751 8174 10836 12849 15025 20285 22567 23886 24970 25045 
困   1384 6571 6572 10837 13977 15248 18666 18667 21413 22217 22340 24236 26471 29012 
围   1364 2846 8183 9158 10838 11561 11996 12755 12774 12775 12776 13563 15109 15249 17123 18078 18651 19671 20420 21718 23063 23429 24755 25863 28006 28701 29013 29389 
固   248 1385 1894 2610 4464 4465 5100 5101 6573 8588 9769 10839 11034 15250 17722 18679 22435 23593 25986 25987 29014 29236 
国   52 53 129 209 249 250 390 417 592 630 758 949 950 951 1001 1857 2366 2367 2457 3132 3345 3364 3365 3366 3424 3425 3790 3839 3840 3841 3871 3888 4003 4064 4127 4383 4563 4624 4674 5223 5755 5756 6010 6083 6159 6321 6390 6566 6574 6575 6576 6577 6578 6579 6580 6581 6582 6583 6584 6585 6586 6644 6781 6908 6950 6956 7027 7127 7268 7359 7431 7516 7518 7610 7725 8076 8180 8739 8931 9159 9465 9579 9704 9736 9982 10154 10346 10347 10517 10840 10841 11056 11133 11575 11576 11926 11994 12431 12432 12433 12577 12736 12777 12952 12990 13025 13252 13499 13562 13849 14058 15251 15252 15253 15511 15910 16221 16277 16721 17395 17770 18034 18077 18448 18668 18669 18817 19048 19217 19465 19513 19568 19634 20046 20631 20659 20660 20732 20817 20929 21517 21703 21952 21953 22045 22436 22437 22768 22771 22935 23084 23085 23852 24008 24177 24237 24238 24278 24306 24462 24506 24808 24810 24934 25003 25448 25449 25988 25989 25990 25991 25992 26136 26770 27561 27901 27923 28042 28140 28340 28475 28869 29142 
图   1249 1391 2125 2474 3842 5102 5103 5104 5105 6587 6588 6589 6693 6778 7036 7232 7475 7974 8125 8898 9160 9436 9647 10068 10657 10842 10843 10844 10845 10846 11050 11507 11511 12105 12758 12778 12779 12780 12781 12782 13728 14038 14039 14751 14756 15197 15254 15255 15256 15257 15649 15841 15847 16518 17124 18183 18586 18670 18671 19302 19828 21309 21414 21415 21416 21417 21745 22277 22438 25993 27646 28066 28782 
囿   2611 14040 
圆   3843 10847 10848 12783 12784 14041 20083 22439 25803 25994 
圈   1163 7259 10849 12783 18672 24239 
土   2612 3844 7432 9008 12609 12785 12786 19518 19660 19829 20624 22440 24240 25755 27499 27500 
圣   1386 3845 4840 6590 8287 9161 10850 10851 11805 13418 13419 16120 17940 22441 24241 25995 25996 26068 28341 
在   32 251 257 267 296 575 929 1075 1191 1387 1409 1459 1587 1638 1695 2499 2613 2614 2626 2631 2651 2666 2986 3157 3626 3846 3847 3916 3966 4341 4985 5002 5106 5107 5129 5209 6120 6145 6591 6592 6593 6743 6744 6791 6811 7219 7527 7634 7891 8991 9028 9162 9163 9164 9260 9391 9437 9520 9526 9761 10452 10454 10590 10591 10852 10853 10854 10855 10856 10857 10898 10951 10975 11237 11335 11390 11639 11683 12217 12231 12787 12788 12865 12866 12880 13072 13323 13366 13931 13935 14042 14075 14190 14919 15106 15258 15259 15260 15261 15262 15344 15362 15559 15583 15671 15719 15735 15780 15870 15928 16010 16320 16384 16590 16927 17125 17126 17127 17224 17242 17551 17611 17710 17806 18121 18673 18719 18726 19025 19124 19314 19889 20005 20016 20081 20840 21108 21418 21443 21449 21621 22205 22228 22442 22443 22444 22528 22556 22592 22666 22775 22843 23033 23273 23377 23387 24032 24142 24242 24243 24244 24274 24328 24345 24572 24581 24728 24839 25306 25606 25776 25986 25997 25998 25999 26000 26124 26402 27138 27190 27408 27618 27692 27826 28342 28343 28357 28573 28732 28798 28923 29015 29016 29017 29018 29029 29052 29146 29241 29282 29283 
地   247 252 253 254 255 256 444 1120 1388 1389 1390 1391 1392 1393 1394 1398 1818 2192 2615 2616 2617 2737 2986 3848 3849 3850 3851 3852 4182 4487 5045 5108 5719 5756 6233 6568 6594 6595 6596 6597 6598 6599 6600 6601 6602 6603 6604 6605 6606 6607 7812 7981 8756 9079 9165 9166 9167 9168 9169 9204 9214 9828 10562 10836 10858 10859 10860 10861 10862 10863 10864 10865 10866 10867 10868 10869 11547 12333 12416 12737 12789 12790 12791 12792 12793 12794 12795 12796 12797 12881 13289 13629 13787 14043 14044 14045 14635 14721 15263 15264 15265 15266 15267 15268 15269 15270 15271 15272 15363 15667 15945 16457 16481 16609 16851 17128 17129 17130 17131 17132 17133 17134 17188 17292 18311 18383 18674 18675 18676 18677 18977 19192 19386 19830 19831 19832 19833 20067 20783 20818 20819 20834 21138 21179 21215 21419 21420 21857 22445 22446 22447 22448 22449 22459 22494 22495 23862 24240 24245 24246 24247 24248 24249 24250 24251 24252 24253 24254 24255 24307 24309 24865 25491 25799 26001 26002 26003 26004 26005 26006 26069 26070 26071 26197 26241 26291 26322 26535 27639 27693 27694 27695 28344 28345 29019 29020 29021 29022 29168 29192 
场   176 339 930 1220 1395 1700 1855 1931 1983 6897 6898 7709 7949 11841 12798 12799 12800 15260 15273 15274 16011 16147 17964 18678 20871 20872 21112 21469 21470 23295 23754 24088 24255 24402 24403 24560 24774 27005 27696 27800 29081 29082 29261 
址   12793 13687 
均   6608 14046 26892 
坊   23975 24593 25063 
坎   19834 
坏   5409 15369 16114 20088 20332 23259 25151 29023 29428 
坐   257 9170 10870 22146 22374 22450 22451 23040 23703 24832 29244 
坑   7720 19704 
块   12369 12801 13446 14047 15695 15703 16263 26007 
坚   3853 3854 3855 6609 6610 6611 6612 9171 10863 10871 12802 14048 17135 18679 18680 24256 26008 26009 26010 27697 27698 27699 27700 28346 29024 
坛   7262 16124 18164 20093 20959 22452 
坟   19835 
坡   7290 8724 12675 25433 26714 
坤   8395 
坦   2046 3856 5979 6613 7724 11371 13090 15463 15697 17578 17730 18759 18813 22453 26011 26012 
坷   19834 
垂   7582 15275 24257 25918 26013 
垄   6614 
型   219 706 1273 1428 1764 1992 2498 2618 3095 3622 4578 4579 5433 5563 5654 6111 6135 6418 7896 8385 8464 8987 9665 9893 9894 10141 10142 10587 10721 11223 11864 12592 12690 12830 12927 13682 13683 14081 14645 16278 16476 16924 17986 19149 19340 19341 19679 20745 21336 21681 22223 22554 22877 23326 24027 24932 25181 25770 25771 27616 27715 28233 28799 29435 29458 
垒   6826 8196 11726 24269 26007 
垢   22591 
垫   2241 12277 
埃   6423 6615 10764 10872 10873 16493 18681 
城   258 259 260 1698 1822 9172 9173 14854 16906 19387 19562 19743 19836 19837 20182 20303 
域   902 2273 2591 3319 3851 6600 6968 8593 11731 12334 13261 16558 18384 18676 20972 21222 23713 24258 28083 28807 29492 
培   2619 6616 9174 9175 10817 15276 17136 18790 21421 24259 29025 
基   261 262 263 743 912 1396 1397 2620 2621 2622 2623 2936 3324 3675 3857 3858 3859 3860 3861 3862 4631 5109 5110 5114 6617 6618 6619 6620 6707 8096 8104 8479 8486 8620 8629 9033 9176 9177 9178 9179 9180 9181 9182 9183 9657 9676 10874 10875 10876 10877 10878 10879 10880 10881 10882 10883 10884 10885 10886 10887 10888 11085 11650 12803 12804 12805 12806 13775 14049 14050 14051 15277 15278 15279 15280 17137 17138 17139 17140 18682 19838 20820 21422 21423 21424 22454 22455 22456 23018 24260 24261 26014 26015 26016 26017 26685 27340 27701 27702 27703 28347 28348 28577 29026 29027 
堂   581 3863 4350 5865 6942 9184 15677 21877 23462 24262 24263 26018 27043 29423 
堕   6621 24264 
堡   6978 11701 
堪   9185 10282 14052 24879 25388 26019 28844 29253 
堵   5111 23684 
塑   889 3864 5112 5113 5590 6622 10198 10889 12314 12807 12808 13745 13746 15281 16530 17141 17142 18364 18365 20821 22457 24265 27704 28349 28350 
